source_id,label,url,domain,source_type,topic_family,priority,volatility,capture_status,mentioned_in_file_count,used_in_files,first_context
SRC-0272,Unsloth preference guide,https://unsloth.ai/docs/get-started/reinforcement-learning-rl-guide/preference-dpo-orpo-and-kto,unsloth.ai,official_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,1,06_sources/source_log_pass_06.md,- Unsloth preference guide: https://unsloth.ai/docs/get-started/reinforcement-learning-rl-guide/preference-dpo-orpo-and-kto
SRC-0273,"P1,Data/Eval,Weights & Biases,","https://wandb.ai/,Training",wandb.ai,third_party_reference,diffusion_image_video_training,C_secondary_or_context,low,captured_from_archive,1,02_tables/training_research_index.csv,"P1,Data/Eval,Weights & Biases,https://wandb.ai/,Training tracking/eval dashboards,Not trainer,Optional cloud telemetry,Current/optional,Mention but keep local alternatives,Common tooling"
SRC-0274,Cambridge page for Understanding Machine Learning,https://www.cambridge.org/core/books/understanding-machine-learning/3059695661405D25673058E43C8BE2A6,www.cambridge.org,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,- Cambridge page for Understanding Machine Learning: https://www.cambridge.org/core/books/understanding-machine-learning/3059695661405D25673058E43C8BE2A6
SRC-0275,U.S. Copyright Office AI hub,https://www.copyright.gov/ai/,www.copyright.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_chat_and_archive,7,01_research_cards/026_training_law_rights_consent_baseline.md | 02_tables/legal_risk_matrix_v0_2.csv | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_03.md | 07_theory_law_rules/LEGAL_RIGHTS_CONSENT_BASELINE.md | 07_theory_law_rules/TRAINING_LAW_DEEP_DIVE_US_EU_BASELINE.md | CHAT_VISIBLE_SUMMARY,- https://www.copyright.gov/ai/
SRC-0276,U.S. Copyright Office Part 3 Generative AI Training report,https://www.copyright.gov/ai/Copyright-and-Artificial-Intelligence-Part-3-Generative-AI-Training-Report-Pre-Publication-Version.pdf,www.copyright.gov,paper_or_technical_report,law_governance_rights,A_primary_anchor,low,captured_from_archive,5,01_research_cards/026_training_law_rights_consent_baseline.md | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_03.md | 07_theory_law_rules/LEGAL_RIGHTS_CONSENT_BASELINE.md | 07_theory_law_rules/TRAINING_LAW_DEEP_DIVE_US_EU_BASELINE.md,- https://www.copyright.gov/ai/Copyright-and-Artificial-Intelligence-Part-3-Generative-AI-Training-Report-Pre-Publication-Version.pdf
SRC-0277,Understanding Machine Learning: From Theory to Algorithms — Shalev-Shwartz & Ben-David,https://www.cs.huji.ac.il/~shais/UnderstandingMachineLearning/understanding-machine-learning-theory-algorithms.pdf,www.cs.huji.ac.il,paper_or_technical_report,ml_theory_foundations,A_primary_anchor,low,captured_from_chat_and_archive,28,01_research_cards/146_empirical_risk_minimization.md | 01_research_cards/147_population_risk_vs_sample_risk.md | 01_research_cards/148_bias_variance_decomposition.md | 01_research_cards/149_approximation_estimation_optimization_error.md | 01_research_cards/150_model_capacity_and_vc_dimension.md | 01_research_cards/151_pac_learning_and_sample_complexity.md | 01_research_cards/152_uniform_convergence.md | 01_research_cards/153_rademacher_complexity_margin_intuition.md | 01_research_cards/154_regularization_toolbox.md | 01_research_cards/155_cross_validation_and_nested_cv.md | 01_research_cards/156_bootstrap_uncertainty_confidence_intervals.md | 01_research_cards/157_calibration_and_probability_quality.md,- Understanding Machine Learning: From Theory to Algorithms — Shalev-Shwartz & Ben-David: https://www.cs.huji.ac.il/~shais/UnderstandingMachineLearning/understanding-machine-learning-theory-algorithms.pdf
SRC-0278,"Deep Learning, Goodfellow/Bengio/Courville — free online book",https://www.deeplearningbook.org/,www.deeplearningbook.org,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,54,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,"- Deep Learning, Goodfellow/Bengio/Courville — free online book: https://www.deeplearningbook.org/"
SRC-0279,FTC Voice Cloning Challenge,https://www.ftc.gov/news-events/contests/ftc-voice-cloning-challenge,www.ftc.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,7,01_research_cards/024_gpt_sovits_voice_training_deep_dive.md | 01_research_cards/026_training_law_rights_consent_baseline.md | 02_tables/legal_risk_matrix_v0_2.csv | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_04.md | 07_theory_law_rules/LEGAL_RIGHTS_CONSENT_BASELINE.md | 07_theory_law_rules/TRAINING_LAW_DEEP_DIVE_US_EU_BASELINE.md,- https://www.ftc.gov/news-events/contests/ftc-voice-cloning-challenge
SRC-0280,FTC voice cloning article,https://www.ftc.gov/policy/advocacy-research/tech-at-ftc/2023/11/preventing-harms-ai-enabled-voice-cloning,www.ftc.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,3,06_sources/source_log_pass_03.md | 07_theory_law_rules/SYNTHETIC_MEDIA_CONSENT_DISCLOSURE_PROVENANCE.md | 07_theory_law_rules/TRAINING_LAW_DEEP_DIVE_US_EU_BASELINE.md,- FTC voice cloning article: https://www.ftc.gov/policy/advocacy-research/tech-at-ftc/2023/11/preventing-harms-ai-enabled-voice-cloning
SRC-0281,FTC voice cloning approaches,https://www.ftc.gov/policy/advocacy-research/tech-at-ftc/2024/04/approaches-address-ai-enabled-voice-cloning,www.ftc.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,4,01_research_cards/024_gpt_sovits_voice_training_deep_dive.md | 01_research_cards/026_training_law_rights_consent_baseline.md | 06_sources/source_log_pass_02.md | 07_theory_law_rules/LEGAL_RIGHTS_CONSENT_BASELINE.md,- https://www.ftc.gov/policy/advocacy-research/tech-at-ftc/2024/04/approaches-address-ai-enabled-voice-cloning
SRC-0282,MLflow documentation,https://www.mlflow.org/docs/latest/index.html,www.mlflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,2,01_research_cards/059_training_telemetry_experiment_tracking_run_evidence.md | 06_sources/source_log_pass_05.md,- MLflow documentation: https://www.mlflow.org/docs/latest/index.html
SRC-0283,NIST AI resources,https://www.nist.gov/artificial-intelligence,www.nist.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,2,01_research_cards/080_safety_alignment_red_team_gates.md | 06_sources/source_log_pass_07.md,- NIST AI resources: https://www.nist.gov/artificial-intelligence
SRC-0284,NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,www.nist.gov,law_policy_or_governance,law_governance_rights,A_primary_anchor,low,captured_from_archive,2,06_sources/source_log_pass_03.md | 07_theory_law_rules/SYNTHETIC_MEDIA_CONSENT_DISCLOSURE_PROVENANCE.md,- NIST AI RMF: https://www.nist.gov/itl/ai-risk-management-framework
SRC-0285,RAGAS,https://www.ragas.io/,www.ragas.io,third_party_reference,rag_embeddings_retrieval,C_secondary_or_context,low,captured_from_archive,3,01_research_cards/033_rag_vs_finetune_decision_tree.md | 01_research_cards/036_evaluation_frameworks_lm_eval_opencompass_ragas_deepeval.md | 06_sources/source_log_pass_03.md,- RAGAS: https://www.ragas.io/
SRC-0286,RunComfy AI Toolkit trainer guide,https://www.runcomfy.com/trainer/ai-toolkit/getting-started,www.runcomfy.com,third_party_reference,diffusion_image_video_training,C_secondary_or_context,low,captured_from_archive,2,01_research_cards/020_ai_toolkit_flux_wan_zimage_deep_dive.md | 06_sources/source_log_pass_02.md,- https://www.runcomfy.com/trainer/ai-toolkit/getting-started
SRC-0287,Sentence Transformers docs,https://www.sbert.net/,www.sbert.net,official_documentation,rag_embeddings_retrieval,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_06.md,- Sentence Transformers docs: https://www.sbert.net/
SRC-0288,Sentence Transformers training docs,https://www.sbert.net/docs/package_reference/sentence_transformer/training_args.html,www.sbert.net,official_documentation,rag_embeddings_retrieval,B_operational_primary,low,captured_from_archive,1,01_research_cards/068_retriever_training_rag_finetuning.md,- Sentence Transformers training docs: https://www.sbert.net/docs/package_reference/sentence_transformer/training_args.html
SRC-0289,An Introduction to Statistical Learning — broad statistical learning bridge,https://www.statlearning.com/,www.statlearning.com,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,54,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,- An Introduction to Statistical Learning — broad statistical learning bridge: https://www.statlearning.com/
SRC-0290,ISL Python resources,https://www.statlearning.com/resources-python,www.statlearning.com,book_course_or_educational_reference,ml_theory_foundations,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,- ISL Python resources: https://www.statlearning.com/resources-python
SRC-0291,TensorBoard overview,https://www.tensorflow.org/tensorboard,www.tensorflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,3,01_research_cards/059_training_telemetry_experiment_tracking_run_evidence.md | 01_research_cards/060_reproducibility_package_format_aiwf_training_runs.md | 06_sources/source_log_pass_05.md,- TensorBoard overview: https://www.tensorflow.org/tensorboard
SRC-0292,"P1,Data/Eval,TensorBoard,","https://www.tensorflow.org/tensorboard,Loss",www.tensorflow.org,official_documentation,evaluation_benchmarking,B_operational_primary,low,captured_from_archive,1,02_tables/training_research_index.csv,"P1,Data/Eval,TensorBoard,https://www.tensorflow.org/tensorboard,Loss curves and training visualization,Not trainer,Local-friendly,Current/core,Use for training literacy,Common tooling"
SRC-0293,TensorBoard getting started,https://www.tensorflow.org/tensorboard/get_started,www.tensorflow.org,official_documentation,deployment_mlops_tracking,B_operational_primary,low,captured_from_archive,2,01_research_cards/059_training_telemetry_experiment_tracking_run_evidence.md | 06_sources/source_log_pass_05.md,- TensorBoard getting started: https://www.tensorflow.org/tensorboard/get_started
SRC-0294,Stanford CS231n notes,https://cs231n.github.io/,cs231n.github.io,book_or_course,computer_vision_architectures,A_primary_anchor,medium,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Stanford CS231n notes: https://cs231n.github.io/
SRC-0295,Attention Is All You Need,https://arxiv.org/abs/1706.03762,arxiv.org,paper_or_technical_report,transformers_attention,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Attention Is All You Need: https://arxiv.org/abs/1706.03762
SRC-0296,Deep Residual Learning for Image Recognition,https://arxiv.org/abs/1512.03385,arxiv.org,paper_or_technical_report,computer_vision_architectures,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Deep Residual Learning for Image Recognition: https://arxiv.org/abs/1512.03385
SRC-0297,U-Net: Convolutional Networks for Biomedical Image Segmentation,https://arxiv.org/abs/1505.04597,arxiv.org,paper_or_technical_report,computer_vision_architectures,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- U-Net: Convolutional Networks for Biomedical Image Segmentation: https://arxiv.org/abs/1505.04597
SRC-0298,Denoising Diffusion Probabilistic Models,https://arxiv.org/abs/2006.11239,arxiv.org,paper_or_technical_report,generative_models_diffusion_flow,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Denoising Diffusion Probabilistic Models: https://arxiv.org/abs/2006.11239
SRC-0299,Latent Diffusion Models,https://arxiv.org/abs/2112.10752,arxiv.org,paper_or_technical_report,generative_models_diffusion_flow,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Latent Diffusion Models: https://arxiv.org/abs/2112.10752
SRC-0300,Flow Matching for Generative Modeling,https://arxiv.org/abs/2210.02747,arxiv.org,paper_or_technical_report,generative_models_diffusion_flow,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Flow Matching for Generative Modeling: https://arxiv.org/abs/2210.02747
SRC-0301,Vision Transformer,https://arxiv.org/abs/2010.11929,arxiv.org,paper_or_technical_report,vision_transformers,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Vision Transformer: https://arxiv.org/abs/2010.11929
SRC-0302,Mamba selective state spaces,https://arxiv.org/abs/2312.00752,arxiv.org,paper_or_technical_report,sequence_models,A_primary_anchor,medium,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Mamba selective state spaces: https://arxiv.org/abs/2312.00752
SRC-0303,CLIP,https://arxiv.org/abs/2103.00020,arxiv.org,paper_or_technical_report,representation_learning_multimodal,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- CLIP: https://arxiv.org/abs/2103.00020
SRC-0304,SimCLR,https://arxiv.org/abs/2002.05709,arxiv.org,paper_or_technical_report,self_supervised_learning,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- SimCLR: https://arxiv.org/abs/2002.05709
SRC-0305,Masked Autoencoders,https://arxiv.org/abs/2111.06377,arxiv.org,paper_or_technical_report,self_supervised_learning,A_primary_anchor,low,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Masked Autoencoders: https://arxiv.org/abs/2111.06377
SRC-0306,Flow Matching Guide and Code,https://arxiv.org/abs/2412.06264,arxiv.org,paper_or_technical_report,generative_models_diffusion_flow,B_secondary_anchor,medium,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- Flow Matching Guide and Code: https://arxiv.org/abs/2412.06264
SRC-0307,OpenAI CLIP blog,https://openai.com/index/clip/,openai.com,official_project_page,representation_learning_multimodal,B_secondary_anchor,medium,captured_pass_16,2,01_research_cards/212_deep_learning_architecture_map.md | 06_sources/PASS_16_SOURCE_ANCHORS.md,- OpenAI CLIP blog: https://openai.com/index/clip/
SRC-0308,scikit-learn Common Pitfalls,https://scikit-learn.org/stable/common_pitfalls.html,scikit-learn.org,official_docs,data_quality_leakage,A_primary_anchor,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0309,TensorFlow Data Validation Get Started,https://www.tensorflow.org/tfx/data_validation/get_started,tensorflow.org,official_docs,data_validation,A_primary_anchor,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0310,Data Validation for Machine Learning,https://mlsys.org/Conferences/2019/doc/2019/167.pdf,mlsys.org,paper_or_technical_report,data_validation,A_primary_anchor,low,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0311,Hugging Face Dataset Cards,https://huggingface.co/docs/hub/datasets-cards,huggingface.co,official_docs,dataset_documentation,A_primary_anchor,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0312,Hugging Face Datasets Docs,https://huggingface.co/docs/datasets/index,huggingface.co,official_docs,dataset_tooling,A_primary_anchor,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0313,DVC,https://dvc.org/,dvc.org,official_docs,dataset_versioning,A_primary_anchor,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0314,Great Expectations,https://greatexpectations.io/,greatexpectations.io,official_docs,data_validation,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0315,Snorkel Active Learning and Weak Supervision,https://docs.snorkel.ai/docs/25.4/user-guide/intro/active-learning-weak-supervision/,docs.snorkel.ai,official_docs,weak_supervision,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0316,Snorkel Paper,https://pmc.ncbi.nlm.nih.gov/articles/PMC5951191/,pmc.ncbi.nlm.nih.gov,paper_or_technical_report,weak_supervision,A_primary_anchor,low,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0317,cleanlab Research,https://cleanlab.ai/research/,cleanlab.ai,project_docs,data_quality_label_errors,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0318,Evidently GitHub,https://github.com/evidentlyai/evidently,github.com,github_repo,monitoring_drift,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0319,Evidently Data Drift Docs,https://docs.evidentlyai.com/metrics/preset_data_drift,docs.evidentlyai.com,official_docs,monitoring_drift,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0320,Feast Docs,https://docs.feast.dev/,docs.feast.dev,official_docs,feature_store,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0321,Feast Site,https://feast.dev/,feast.dev,official_docs,feature_store,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0322,MIT Data-Centric AI Lecture,https://dcai.csail.mit.edu/lectures/data-centric-model-centric/,dcai.csail.mit.edu,course_or_lecture,data_centric_ai,A_primary_anchor,low,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0323,van der Schaar Lab Data-Centric AI,https://www.vanderschaar-lab.com/dc-check/what-is-data-centric-ai/,vanderschaar-lab.com,academic_lab_article,data_centric_ai,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0324,Stanford HAI Data-Centric AI,https://hai.stanford.edu/news/data-centric-ai-ai-models-are-only-good-their-data-pipeline,hai.stanford.edu,academic_article,data_centric_ai,B_supporting,medium,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
SRC-0325,BigCode Governance Card,https://huggingface.co/datasets/bigcode/governance-card,huggingface.co,dataset_governance,data_governance,B_supporting,low,pass_17_added,1,06_sources/PASS_17_SOURCE_ANCHORS.md,Pass 17 data-centric ML and dataset engineering
